id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B00IJYHRAK	[101, 8300, 2078, 1998, 9979, 1996, 10958, 11692, 3401, 1998, 8652, 1997, 2115, 3096, 2023, 12038, 5675, 6464, 4337, 2015, 3302, 2139, 10536, 7265, 3508, 2302, 2975, 2151, 3514, 2100, 2030, 15875, 21755, 2006, 2115, 3096, 1012, 14753, 9331, 9257, 1005, 1055, 3424, 1011, 12520, 11052, 9496, 6290, 2007, 8185, 8516, 2003, 2019, 11813, 26018, 4263, 2008, 4107, 3176, 3424, 1011, 12520, 6666, 1010, 5094, 2000, 11737, 5498, 4095, 1996, 3311, 1997, 2784, 23277, 28562, 1998, 2986, 3210, 2005, 1037, 2062, 22446, 28838, 1012, 2054, 2009, 2064, 6162, 2005, 2017, 1024, 1011, 6753, 1996, 3019, 2537, 1997, 8902, 20679, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IKD3MX6	[101, 2852, 1012, 11472, 26021, 2478, 3123, 5605, 3514, 2005, 2115, 3096, 1012, 2023, 3514, 2003, 1037, 16834, 4654, 21710, 3372, 1998, 2003, 8966, 2007, 17663, 2015, 1041, 1998, 1037, 1010, 2029, 2064, 2393, 2128, 9103, 8159, 3686, 1998, 4408, 2368, 1996, 3096, 1012, 2009, 2036, 3397, 6827, 19101, 12737, 2008, 2089, 5335, 4318, 3096, 3785, 2107, 2004, 14925, 4371, 2863, 2030, 8827, 11069, 6190, 1012, 1996, 3418, 9815, 3619, 2031, 2042, 2478, 3123, 5605, 3514, 2005, 2086, 2000, 7438, 4318, 3096, 1010, 2437, 2009, 2019, 2035, 1011, 3019, 5576, 2005, 2536, 3096, 3785, 1012, 3123, 5605, 3514, 2003, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00ILH0IE2	[101, 1000, 1996, 2658, 1005, 1055, 3601, 1024, 8403, 16008, 1011, 11598, 2115, 2159, 1000, 2339, 5454, 8403, 16008, 3239, 27067, 15390, 2121, 1029, 2065, 2017, 2215, 14726, 2159, 1010, 5789, 2894, 2180, 1005, 1056, 10514, 26989, 3401, 1012, 2004, 1037, 2450, 1010, 2017, 10107, 2146, 1010, 4317, 1010, 1998, 2601, 25150, 2008, 2024, 2036, 17950, 8188, 1012, 8403, 16008, 3239, 27067, 15390, 2121, 2003, 1996, 3819, 5576, 2005, 2017, 1012, 6666, 1998, 2838, 1997, 8403, 16008, 1024, 1011, 22979, 11599, 1024, 3251, 2017, 2031, 2460, 1010, 5396, 1010, 2030, 2146, 16008, 1010, 8403, 16008, 23488, 2015, 2000, 2035, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IMHN0B4	[101, 2360, 9119, 2000, 15366, 2055, 2115, 3096, 2828, 1998, 2360, 7592, 2000, 9882, 2791, 2007, 16021, 20496, 27431, 2140, 1005, 1055, 2531, 1003, 5760, 3123, 2300, 1012, 2023, 3019, 4687, 2003, 8966, 2007, 14668, 15003, 2005, 2035, 3096, 4127, 1012, 3123, 2300, 2038, 9788, 23674, 1998, 16684, 5144, 2008, 2147, 16278, 2005, 2115, 3096, 1012, 2009, 2036, 7126, 5441, 1996, 6887, 2504, 1997, 2115, 3096, 1010, 2975, 2009, 3730, 1010, 10514, 9397, 2571, 1010, 1998, 10156, 1012, 2025, 2069, 2008, 1010, 2021, 2009, 2036, 4490, 2004, 2019, 6581, 4550, 8043, 1010, 4309, 2099, 1010, 1998, 11052, 9496, 6290, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IMWA4RC	[101, 2467, 2298, 2115, 2190, 2007, 2023, 1020, 1011, 3538, 2658, 9233, 5789, 8248, 2275, 1012, 2881, 2007, 15106, 1999, 2568, 1010, 2023, 2275, 2950, 2035, 1996, 22569, 2017, 2342, 2000, 2562, 2115, 5789, 4840, 1998, 27503, 2053, 3043, 2073, 2017, 2024, 1012, 2081, 2013, 3019, 13555, 1998, 15606, 2606, 1010, 2122, 22569, 3073, 27503, 4646, 1010, 1037, 20783, 2514, 1010, 1998, 9879, 2836, 1012, 2169, 8248, 2838, 1037, 3019, 3536, 5047, 13537, 1999, 2358, 8516, 4509, 1998, 9874, 2100, 1000, 3610, 2033, 2417, 1000, 29484, 1012, 1996, 2275, 2036, 3310, 2007, 1037, 14057, 16240, 6140, 3604, 2553, 1010, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IOZWC2M	[101, 2998, 2470, 4107, 2019, 9412, 5675, 1997, 16012, 7629, 2008, 14067, 7965, 2606, 1010, 23751, 3096, 1010, 1998, 2844, 10063, 1012, 2256, 16012, 7629, 12448, 2003, 4310, 2004, 2009, 3310, 1999, 15415, 6381, 3730, 12439, 2015, 1012, 2007, 2019, 4469, 3997, 13004, 1997, 13509, 12458, 2290, 1006, 1019, 24798, 1007, 1010, 2023, 2300, 1011, 24345, 1038, 1011, 3375, 17663, 2003, 6827, 2005, 3526, 3930, 1998, 1996, 7584, 1997, 6638, 2046, 13096, 12737, 1012, 2256, 16012, 7629, 25654, 2024, 2081, 2007, 3019, 12760, 1010, 2164, 15415, 1043, 2135, 17119, 2378, 1010, 13938, 2080, 1011, 2489, 2061, 15185, 9956, 2140, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IP42FBA	[101, 24471, 5835, 1997, 16021, 20496, 27431, 2140, 3123, 5605, 6534, 3514, 1998, 2707, 13417, 1996, 6429, 6666, 2005, 2115, 3096, 1998, 2606, 2651, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00IRBY2R6	[101, 3046, 2023, 7132, 1998, 2128, 9103, 8159, 5844, 7198, 2061, 4817, 1998, 7409, 1037, 9487, 8651, 1997, 2115, 3096, 1012, 2017, 2097, 2196, 7392, 2005, 1037, 3180, 7198, 2153, 999, 2074, 2066, 1996, 8987, 3035, 22003, 1010, 2124, 2005, 2014, 27768, 5053, 1010, 2017, 2205, 2064, 6162, 23751, 1998, 10156, 3096, 1012, 22003, 1005, 1055, 3595, 2001, 17573, 1999, 6501, 2000, 2053, 9496, 4095, 2014, 3096, 1010, 1998, 2085, 2017, 2064, 3325, 1996, 2168, 6666, 2011, 11566, 6501, 2007, 14469, 2757, 2712, 5474, 1010, 17663, 2015, 1010, 1998, 6827, 20631, 1012, 2256, 6501, 7198, 2061, 4817, 2025, 2069, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IRMZ6S4	[101, 7523, 1996, 3928, 3424, 1011, 12520, 6666, 1997, 17663, 1041, 1010, 8902, 20679, 2078, 1010, 1998, 1044, 21095, 21017, 2594, 5648, 1012, 3325, 19013, 1998, 5744, 2121, 3096, 1999, 2074, 2028, 2733, 999, 2256, 3679, 2227, 6949, 2003, 4895, 18900, 7690, 1999, 3737, 1998, 12353, 1012, 7861, 12172, 4697, 2003, 2019, 3935, 3424, 1011, 12520, 3639, 6949, 2008, 2053, 9496, 4095, 2229, 1998, 11824, 2115, 3096, 2013, 1996, 5751, 1997, 12520, 1012, 2360, 9119, 2000, 23068, 4053, 2007, 1996, 2393, 1997, 17663, 1041, 1998, 1048, 2100, 16186, 2638, 1012, 2292, 2115, 2227, 19021, 2243, 1999, 1996, 3103, 999, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00IROPDPS	[101, 26944, 1996, 3096, 1011, 17903, 7800, 1997, 2712, 17710, 14277, 1010, 2522, 4160, 10790, 1010, 1998, 13365, 7473, 2050, 1012, 7374, 2000, 2022, 22741, 2011, 1996, 3463, 2044, 2074, 2028, 2305, 1997, 2478, 24501, 3126, 12172, 999, 24501, 3126, 12172, 17445, 2229, 1996, 2373, 1997, 12760, 2179, 1999, 2152, 1011, 2203, 11052, 9496, 6774, 6949, 2015, 1010, 2021, 2012, 1037, 12884, 1997, 1996, 3465, 1012, 2023, 25202, 22390, 6418, 6949, 2003, 4919, 2881, 2000, 2053, 9496, 4095, 1010, 26018, 2618, 1010, 7192, 1010, 1998, 28805, 2115, 3096, 1012, 3325, 1996, 8907, 6666, 1997, 2522, 4160, 10790, 1010, 16994, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00ISW91BG	[101, 6162, 2093, 5664, 6782, 2007, 1996, 25282, 7209, 2358, 8516, 2923, 1017, 1011, 1999, 1011, 1015, 2806, 2099, 1012, 2023, 22979, 6994, 4107, 3733, 1011, 2000, 1011, 6942, 15114, 1010, 4352, 2017, 2000, 29483, 3443, 2536, 3504, 1012, 2007, 1996, 8989, 3085, 7047, 1997, 1037, 27508, 10353, 1010, 1037, 11599, 10353, 1010, 1998, 1037, 5285, 12717, 6774, 8248, 10353, 1010, 2017, 2064, 10938, 2115, 2606, 2046, 3151, 3442, 14119, 1010, 8945, 4609, 5666, 14484, 1010, 2030, 5587, 3872, 2007, 7496, 1012, 2360, 9119, 2000, 1996, 4297, 2239, 8159, 13684, 1997, 2478, 3674, 5906, 1010, 2004, 2023, 2806, 2099, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00ISW92F6	[101, 5293, 1996, 2606, 21190, 2121, 1998, 3828, 2051, 2007, 25282, 1005, 1055, 4954, 1016, 3442, 1015, 4960, 28568, 2121, 1012, 2023, 9788, 6994, 12939, 2017, 2000, 28568, 2115, 2606, 1010, 3251, 2009, 1005, 1055, 4954, 2030, 4318, 1010, 2478, 17442, 1011, 3014, 2658, 3694, 3684, 5500, 18030, 2006, 14692, 7766, 1012, 2007, 2382, 26404, 10906, 1010, 2017, 2064, 7661, 4697, 1996, 27508, 3325, 2000, 2115, 16663, 1012, 5678, 1010, 1996, 28568, 2121, 2838, 4310, 5492, 28287, 2008, 18228, 4318, 1998, 2806, 2115, 2606, 2096, 7163, 4328, 6774, 4053, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00ISW8ZVS	[101, 1996, 25282, 7209, 2358, 8516, 2923, 2502, 1004, 8945, 4609, 5666, 2806, 2099, 2003, 2881, 2000, 2507, 2017, 7916, 1010, 3730, 14484, 1012, 2000, 6162, 2023, 2298, 1010, 3432, 2173, 1996, 2969, 1011, 6218, 11220, 2015, 2006, 5433, 1997, 2115, 2606, 1010, 2735, 2006, 1996, 2806, 2099, 2007, 1996, 5385, 1011, 15231, 2250, 12314, 1010, 1998, 6366, 1996, 11220, 2015, 2005, 5285, 12717, 18674, 14484, 1012, 2007, 2536, 3177, 1998, 3684, 10906, 1010, 2017, 2064, 6162, 2115, 9059, 13606, 27983, 1999, 2074, 3823, 1012, 1996, 2806, 2099, 1005, 1055, 4310, 2640, 2950, 8058, 9685, 11220, 2015, 1010, 4352, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
