id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B00IZQ66V8	[101, 16834, 3424, 1011, 12520, 8185, 8516, 11052, 9496, 6290, 2007, 8185, 8516, 11910, 8540, 1011, 29348, 3096, 2128, 9103, 8159, 3370, 6949, 4820, 2019, 3935, 16719, 7279, 2696, 5051, 13876, 5178, 2008, 7126, 6022, 5335, 1996, 3311, 1997, 13268, 23277, 28562, 1010, 7683, 6017, 1998, 3576, 3096, 29238, 8496, 1012, 3145, 12760, 1024, 1043, 2135, 17119, 3170, 1010, 2000, 3597, 27921, 8516, 9078, 12259, 1010, 5340, 9956, 8516, 8915, 6494, 5051, 13876, 5178, 1011, 1021, 14839, 6666, 1024, 1015, 1012, 5547, 1996, 3311, 1997, 2986, 3210, 1998, 23277, 28562, 2475, 1012, 7126, 1999, 12099, 9229, 3096, 3813, 2791, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00J2CXNLA	[101, 1996, 3595, 2000, 3376, 9353, 2638, 2489, 3096, 10760, 2190, 13268, 26799, 8248, 4641, 2008, 2097, 10938, 2115, 9353, 2638, 13047, 3096, 1011, 7812, 8248, 2132, 2005, 7591, 1010, 9353, 2638, 1011, 13047, 3096, 1011, 2038, 4469, 1011, 27729, 7987, 28738, 2005, 11087, 1011, 7132, 26799, 1998, 13416, 3514, 2100, 2752, 1011, 3325, 19013, 1010, 5744, 2121, 1998, 23751, 3096, 1011, 5547, 3311, 1997, 18499, 2229, 1010, 23277, 28562, 1010, 2986, 3210, 1998, 5335, 3096, 4309, 1011, 24840, 16326, 1997, 6949, 2015, 1998, 20194, 3736, 26799, 12687, 24138, 2063, 11892, 6110, 8248, 4641, 2024, 6827, 2000, 2115, 3679, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JC77VEK	[101, 1996, 1053, 26876, 21246, 4315, 2863, 11220, 12702, 12201, 7242, 2291, 10760, 2190, 10003, 3949, 2005, 9353, 2638, 11228, 8208, 3367, 21041, 2229, 2031, 7645, 2008, 5291, 2058, 2019, 2181, 1997, 3096, 2007, 1037, 4315, 2863, 11220, 5080, 1010, 2005, 2105, 1022, 2000, 2321, 2335, 2097, 3965, 5606, 1997, 8198, 2566, 4642, 2475, 1012, 12702, 24045, 14423, 2030, 1000, 8902, 20679, 2078, 15946, 7242, 1000, 19653, 2015, 1996, 2713, 1997, 3930, 5876, 1012, 2027, 23216, 1996, 8254, 25078, 1997, 2047, 3019, 8902, 20679, 2078, 1998, 3449, 14083, 2378, 1999, 1996, 4315, 15630, 1012, 2047, 6178, 9386, 5134, 2024, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JF3RYPM	[101, 2764, 2007, 23614, 4315, 18900, 16886, 1010, 8292, 22401, 3336, 11052, 9496, 6774, 2843, 3258, 2003, 19788, 2007, 1017, 6827, 8292, 6444, 8621, 1006, 8292, 6444, 5178, 1017, 1010, 8292, 6444, 5178, 1020, 1011, 2462, 1010, 8292, 6444, 5178, 1015, 1007, 1998, 2003, 2489, 1997, 11498, 10609, 2015, 1998, 6887, 24090, 8520, 2005, 1037, 7965, 2126, 2000, 2729, 2005, 2115, 3336, 1004, 1001, 1060, 11387, 16147, 1025, 1055, 10059, 3096, 1012, 2881, 2000, 8184, 4047, 1998, 2393, 15804, 15775, 25031, 1010, 15775, 11469, 2030, 9630, 3096, 1012, 8292, 22401, 3336, 11052, 9496, 6774, 2843, 3258, 7126, 4047, 3336, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JJVG6HC	[101, 4748, 4492, 2401, 1005, 1055, 2757, 2712, 8494, 25850, 24667, 2003, 11974, 19788, 2007, 3019, 12760, 2107, 2004, 2757, 2712, 8494, 1010, 15775, 5302, 4328, 2571, 1004, 9724, 3514, 2000, 3288, 2784, 26018, 3508, 1998, 14098, 2000, 1996, 21065, 1010, 2128, 8751, 6455, 2009, 8450, 1998, 13109, 8978, 2791, 1012, 2757, 2712, 8494, 2038, 2042, 2124, 2005, 4693, 2005, 2009, 1005, 1055, 8907, 5144, 1998, 2111, 3604, 2013, 2035, 2058, 1996, 2088, 2000, 2272, 1998, 3325, 2009, 1005, 1055, 3896, 2012, 1996, 2757, 2712, 1012, 2757, 2712, 23480, 1998, 8494, 2031, 2042, 2956, 2006, 13229, 1010, 1999, 1996, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JK3ZHIS	[101, 2131, 1996, 8652, 999, 2009, 1005, 1055, 2196, 2042, 6082, 999, 4419, 23736, 2213, 3640, 2017, 1996, 2087, 3935, 1998, 3143, 17663, 1039, 20194, 2006, 1996, 3006, 1012, 2024, 2017, 3201, 2000, 21096, 2115, 2398, 2058, 5744, 10514, 9397, 2571, 3096, 1029, 1004, 1001, 1060, 11387, 19317, 1025, 4419, 23736, 2213, 1005, 1055, 4895, 18900, 7690, 3935, 5675, 8509, 1996, 4048, 5603, 4355, 3737, 8095, 1011, 3019, 1998, 7554, 12760, 2000, 2147, 2005, 2017, 1012, 1004, 1001, 1060, 11387, 19317, 1025, 6162, 2008, 29337, 2705, 3993, 8652, 999, 1004, 1001, 1060, 11387, 19317, 1025, 5547, 1998, 11737, 5498, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JNI1DZQ	[101, 3057, 1010, 2215, 8403, 16008, 1029, 2009, 1005, 1055, 1037, 9467, 2005, 2017, 2025, 2000, 2031, 17546, 1010, 6918, 16008, 2043, 2023, 2210, 6994, 2515, 2009, 2061, 4089, 999, 2838, 1004, 1001, 6694, 2509, 1025, 2053, 18392, 2053, 3255, 11599, 1004, 1001, 6694, 2509, 1025, 2512, 7540, 5047, 1004, 1001, 6694, 2509, 1025, 9413, 7446, 22026, 2640, 1010, 2000, 2131, 2296, 25210, 1004, 1001, 6694, 2509, 1025, 1996, 3239, 1004, 10478, 3239, 27067, 15390, 2121, 13695, 1998, 14484, 2066, 2053, 2060, 3239, 27067, 6994, 1012, 2017, 2097, 2113, 2008, 2017, 2031, 2179, 1000, 1996, 2028, 1000, 1004, 1001, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JQP1SP6	[101, 2339, 2712, 18041, 9898, 1029, 4840, 2712, 18041, 3397, 8995, 3787, 2503, 2009, 1010, 2107, 2004, 13096, 12737, 1010, 17663, 2015, 1998, 13246, 1012, 2712, 18041, 2030, 17710, 14277, 9898, 2483, 1037, 9550, 2544, 4820, 1996, 2168, 2204, 2477, 2021, 7132, 2006, 1996, 3096, 1012, 2009, 2003, 2019, 3424, 3676, 21162, 4818, 2008, 2064, 2393, 4550, 1996, 3096, 1998, 7438, 9353, 2638, 2004, 2092, 2004, 5596, 18796, 1996, 3311, 1997, 6638, 4442, 1012, 2009, 2003, 2036, 2109, 2000, 11052, 9496, 4371, 1996, 3096, 1998, 2562, 2009, 3813, 1010, 5744, 1010, 1998, 2559, 2402, 1012, 7198, 1010, 6457, 1010, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JRGQ09S	[101, 2023, 2190, 12145, 19788, 2601, 3962, 6149, 2953, 2003, 1996, 3284, 3737, 1004, 6429, 2422, 7406, 3096, 16302, 2007, 3019, 3424, 11636, 8524, 3372, 3935, 5675, 2006, 1996, 3006, 1012, 2881, 2000, 3073, 6918, 3463, 2008, 2053, 2060, 2601, 3962, 3949, 2064, 3073, 1012, 1996, 2028, 2601, 3962, 6149, 2953, 2097, 3073, 2115, 3096, 2007, 1996, 2206, 6666, 1024, 1004, 1001, 1060, 11387, 19317, 1025, 12099, 23751, 1004, 22446, 2227, 1004, 2303, 3096, 1004, 1001, 1060, 11387, 19317, 1025, 10003, 2287, 7516, 1013, 11290, 3962, 1013, 2829, 7516, 1013, 2601, 3962, 6149, 2953, 1004, 1001, 1060, 11387, 19317, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JTY6WQ4	[101, 2079, 2017, 2215, 2000, 2507, 2115, 3096, 2009, 1005, 1055, 3019, 8652, 2067, 1029, 2059, 2131, 1996, 2190, 25992, 1040, 1005, 2030, 4315, 2863, 11220, 2006, 1996, 3006, 1998, 3084, 2115, 3096, 3504, 3920, 1998, 2740, 3771, 999, 1996, 25992, 1040, 1005, 2030, 2003, 1996, 1001, 1015, 2658, 1005, 1055, 3601, 2005, 3096, 3949, 2012, 2188, 18150, 1996, 3463, 1998, 2216, 6666, 1997, 25992, 1040, 1005, 2030, 4315, 2863, 11220, 1024, 1011, 23216, 2015, 8902, 20679, 2078, 4195, 1012, 1011, 21245, 2015, 3096, 1998, 9239, 2015, 21274, 3012, 1012, 1011, 3730, 6132, 2986, 3210, 1012, 1011, 13416, 1996, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JX979CQ	[101, 2633, 1012, 1012, 1012, 1996, 7209, 5576, 2005, 2115, 3376, 2227, 1010, 3096, 1004, 2606, 5856, 3726, 2115, 3096, 1998, 2606, 2673, 2008, 2009, 2038, 2042, 26369, 2005, 999, 1004, 1001, 1060, 11387, 19317, 1025, 11052, 9496, 6774, 6666, 1024, 2053, 2062, 4318, 2791, 1012, 2131, 1037, 3730, 1010, 5744, 3096, 8100, 1012, 1004, 1001, 1060, 11387, 19317, 1025, 22446, 3311, 1024, 5335, 3096, 3314, 2008, 4503, 2007, 2287, 1012, 1004, 1001, 1060, 11387, 19317, 1025, 2130, 3096, 4309, 1024, 5547, 6017, 2000, 6162, 2019, 2130, 1010, 23751, 1010, 3154, 3096, 1012, 1004, 1001, 1060, 11387, 19317, 1025, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B00JYY576U	[101, 1044, 21095, 21017, 2594, 5648, 2064, 2907, 2039, 2000, 6694, 2335, 2049, 3635, 1999, 2300, 1998, 9891, 14098, 2041, 1997, 1996, 4044, 3031, 1996, 3302, 1997, 2115, 3096, 1010, 2045, 2003, 2025, 1037, 2062, 4621, 11052, 9496, 6774, 4005, 1999, 1996, 3006, 2651, 999, 7209, 1044, 21095, 21017, 2594, 5648, 20194, 19136, 2015, 2115, 3096, 6171, 1010, 2552, 17441, 8902, 20679, 2078, 2537, 2005, 1037, 4840, 2121, 1010, 3920, 1010, 3813, 2121, 1010, 1998, 16176, 28838, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B00K2O3NV2	[101, 2417, 2483, 3597, 6299, 1037, 22446, 3311, 2007, 1996, 2087, 16834, 5675, 2006, 2088, 3006, 999, 2024, 2017, 5458, 1997, 2478, 2216, 2058, 9250, 3688, 2008, 2123, 1005, 1056, 2031, 2151, 3893, 3466, 2006, 2115, 3096, 1029, 3046, 16021, 20496, 27431, 2140, 1044, 21095, 21017, 2594, 5648, 20194, 999, 1004, 1001, 1060, 11387, 19317, 1025, 1044, 21095, 21017, 2594, 5648, 2064, 16888, 2062, 2084, 6694, 2335, 2049, 3635, 1999, 2300, 2029, 3685, 2022, 2589, 2011, 2151, 2060, 6897, 9415, 1012, 1004, 1001, 1060, 11387, 19317, 1025, 2023, 3084, 2256, 20194, 1037, 6919, 11052, 9496, 6290, 2008, 7906, 1996, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
